"MP_hydroid","Facility_hydroid","Latitude","Longitude","fips_code","ftype","wsp_2020_GW","GWP_permit"
1552,67319,36.974083333333,-76.422277777778,51700,"industrial",0,"GWP"
1553,67319,36.974,-76.422166666667,51700,"industrial",0,"GWP"
1554,67319,36.973861111111,-76.422083333333,51700,"industrial",0,"GWP"
1555,67319,36.973722222222,-76.422,51700,"industrial",0,"GWP"
1556,67319,36.973555555556,-76.421972222222,51700,"industrial",0,"GWP"
1560,67319,36.970888888889,-76.429833333333,51700,"industrial",0,"GWP"
1827,67319,36.972777777778,-76.418722222222,51700,"industrial",0.209109342560948,"GWP"
1828,67319,36.975111111111,-76.422916666667,51700,"industrial",0.565019751557861,"GWP"
90529,67321,37.968817,-76.557525,51133,"municipal",1.67343916845077,"GWP"
90530,67321,37.962278,-76.563517,51133,"municipal",3.45659452690581,"GWP"
90531,67321,37.972148,-76.558913,51133,"municipal",2.56996630464342,"GWP"
376497,67321,37.912333333333,-76.563472222222,51133,"municipal",0,"GWP"
741,67322,37.232278752778,-76.647635155556,51095,"commercial",23.7250000000004,"GWP"
761,67322,37.235555555556,-76.638611111111,51095,"commercial",0,"GWP"
828,67322,37.231902013889,-76.647791802778,51095,"commercial",0,"GWP"
62123,67323,38.168611111111,-77.191944444444,51033,"municipal",3.43641173275872,"GWP"
62128,67323,38.168611111111,-77.191944444444,51033,"municipal",3.49858826724128,"GWP"
1296,67329,37.217777777778,-77.275277777778,51149,"commercial",0.340293884072017,"GWP"
1297,67329,37.219444444444,-77.272083333333,51149,"commercial",0,"GWP"
1298,67329,37.221111111111,-77.274166666667,51149,"commercial",0,"GWP"
1311,67329,37.220512411111,-77.274300144444,51149,"commercial",3.04970611592798,"GWP"
401072,67331,38.151205555556,-76.836155555556,51193,"municipal",0,"GWP"
401074,67331,38.154155555556,-76.837319444444,51193,"municipal",0,"GWP"
74,67332,37.835,-75.578888888889,51001,"commercial",0,"GWP"
75,67332,37.83825,-75.584083333333,51001,"commercial",0,"GWP"
76,67332,37.83525,-75.578555555556,51001,"commercial",0,"GWP"
91,67332,37.836222222222,-75.582416666667,51001,"commercial",0,"GWP"
92,67332,37.836305555556,-75.582638888889,51001,"commercial",0,"GWP"
93,67332,37.8365,-75.582861111111,51001,"commercial",0,"GWP"
94,67332,37.836583333333,-75.583,51001,"commercial",0,"GWP"
95,67332,37.83675,-75.58325,51001,"commercial",0,"GWP"
96,67332,37.836888888889,-75.583444444444,51001,"commercial",0,"GWP"
97,67332,37.836944444444,-75.583555555556,51001,"commercial",0,"GWP"
98,67332,37.837027777778,-75.583555555556,51001,"commercial",0,"GWP"
99,67332,37.837138888889,-75.583777777778,51001,"commercial",0,"GWP"
100,67332,37.836861111111,-75.583111111111,51001,"commercial",0,"GWP"
101,67332,37.836916666667,-75.583277777778,51001,"commercial",0,"GWP"
443,67332,37.835544444444,-75.577538888889,51001,"commercial",0,"GWP"
462,67332,37.835566666667,-75.577519444444,51001,"commercial",0,"GWP"
63082,67334,38.348611111111,-77.019444444444,51099,"municipal",0,"GWP"
231055,67334,38.332941595203,-77.043144550987,51099,"municipal",62.9884092573029,"GWP"
231056,67334,38.3327777778,-77.0325,51099,"municipal",58.1134688866587,"GWP"
231061,67334,38.325749117212,-77.032677364129,51099,"municipal",30.9199020903455,"GWP"
231066,67334,38.2980555556,-77.0488888889,51099,"municipal",0.854219765688748,"GWP"
1295,67338,37.1575,-77.338611111111,51149,"municipal",4,"GWP"
59463,67341,37.9722222222,-76.4697222222,51133,"manufacturing",0,"GWP"
60409,67341,37.9727113,-76.4705415,51133,"manufacturing",0,"GWP"
60579,67341,37.972222222222,-76.469722222222,51133,"manufacturing",0,"GWP"
62197,67341,37.9722222222,-76.4691666667,51133,"manufacturing",0.415934835927716,"GWP"
62234,67341,37.9722222222,-76.4691666667,51133,"manufacturing",2.76788109871208,"GWP"
62687,67341,37.977777777778,-76.486111111111,51133,"manufacturing",0,"GWP"
62875,67341,37.977777777778,-76.486666666667,51133,"manufacturing",0,"GWP"
62876,67341,37.978611111111,-76.485277777778,51133,"manufacturing",0,"GWP"
62877,67341,37.978888888889,-76.485277777778,51133,"manufacturing",0,"GWP"
62897,67341,37.9833333333,-76.4705555556,51133,"manufacturing",0,"GWP"
62963,67341,37.9727113,-76.4705415,51133,"manufacturing",0,"GWP"
63634,67341,37.9727113,-76.4705415,51133,"manufacturing",0,"GWP"
65316,67341,37.9722222222,-76.4672222222,51133,"manufacturing",1.30444001831906,"GWP"
68540,67341,NA,NA,51133,"manufacturing",6.71580921111343,"GWP"
68545,67341,NA,NA,51133,"manufacturing",0.415934835927716,"GWP"
454181,67341,NA,NA,51133,"manufacturing",0,"GWP"
192401,67346,37.7341,-76.4237,51103,"municipal",0.835139570884918,"GWP"
192403,67346,37.730925,-76.428113888889,51103,"municipal",1.56486042911508,"GWP"
179183,67347,37.705555555556,-76.343111111111,51133,"municipal",1.71132979023728,"GWP"
179189,67347,37.70085,-76.343166666667,51133,"municipal",2.38867020976272,"GWP"
179191,67347,37.70222,-76.345889,51133,"municipal",0,"GWP"
179193,67347,37.7083195,-76.3382311,51133,"municipal",0,"GWP"
1326,67348,36.715555555556,-76.942222222222,51175,"municipal",0,"GWP"
1327,67348,36.715666666667,-76.941861111111,51175,"municipal",0,"GWP"
1369,67348,36.715833333333,-76.941833333333,51175,"municipal",0,"GWP"
77,67349,37.654972222222,-75.819861111111,51001,"commercial",0,"GWP"
78,67349,37.653888888889,-75.821333333333,51001,"commercial",0,"GWP"
79,67349,37.658166666667,-75.825166666667,51001,"commercial",0,"GWP"
81,67349,37.653083333333,-75.818222222222,51001,"commercial",0,"GWP"
102,67349,37.653416666667,-75.815194444444,51001,"commercial",0,"GWP"
169,67349,37.657416666667,-75.826361111111,51001,"commercial",0,"GWP"
170,67349,37.656194444444,-75.819277777778,51001,"commercial",0,"GWP"
64671,67350,38.29138,-77.23518,51099,"municipal",0,"GWP"
170603,67350,38.296583333333,-77.243972222222,51099,"municipal",13.0645887906792,"GWP"
170605,67350,38.296388888889,-77.243622222222,51099,"municipal",6.39981120932082,"GWP"
170608,67350,38.291017,-77.234019,51099,"municipal",0,"GWP"
1618,67353,36.803444444444,-76.020888888889,51810,"commercial",0,"GWP"
1656,67353,36.803083333333,-76.02025,51810,"commercial",0,"GWP"
1657,67353,36.803638888889,-76.0265,51810,"commercial",0,"GWP"
1658,67353,36.799111111111,-76.0285,51810,"commercial",0,"GWP"
1659,67353,36.799527777778,-76.029138888889,51810,"commercial",0,"GWP"
1124,67356,37.543611111111,-75.820277777778,51131,"municipal",6.22751280245865,"GWP"
1125,67356,37.541666666667,-75.820833333333,51131,"municipal",34.2874871975414,"GWP"
237168,67356,37.541414952778,-75.820695294444,51131,"municipal",0,"GWP"
237191,67356,37.541511024735,-75.820673967661,51131,"municipal",0,"GWP"
1261,67357,37.234,-75.97175,51131,"agriculture",0,"GWP"
1589,67358,36.794611111111,-76.340444444444,51740,"industrial",0,"GWP"
1600,67358,36.793888888889,-76.34,51740,"industrial",0,"GWP"
1612,67358,36.794861111111,-76.340305555556,51740,"industrial",0,"GWP"
892,67364,37.745555555556,-77.135555555556,51101,"municipal",0,"GWP"
893,67364,37.745775,-77.135580555556,51101,"municipal",0,"GWP"
897,67364,37.745506666667,-77.135402777778,51101,"municipal",0,"GWP"
898,67364,37.762023791667,-77.122821419444,51101,"municipal",17.2158252309691,"GWP"
899,67364,37.754483333333,-77.149933333333,51101,"municipal",0,"GWP"
900,67364,37.754483333333,-77.149933333333,51101,"municipal",8.92417476903092,"GWP"
1132,67365,37.137958333333,-75.968794444444,51131,"commercial",2.49926864847229,"GWP"
1142,67365,37.138080555556,-75.968844444444,51131,"commercial",0.247729835274844,"GWP"
1178,67365,37.138336111111,-75.9714,51131,"commercial",0,"GWP"
1179,67365,37.138077777778,-75.971130555556,51131,"commercial",0.00101174426595611,"GWP"
1180,67365,37.135708333333,-75.967680555556,51131,"commercial",0.751989771986906,"GWP"
1449,67371,36.983861111111,-77.190277777778,51183,"agriculture",0,"GWP"
1450,67371,36.983805555556,-77.190222222222,51183,"agriculture",0,"GWP"
1451,67371,36.989222222222,-77.193805555556,51183,"agriculture",0,"GWP"
1452,67371,36.98925,-77.193694444444,51183,"agriculture",0,"GWP"
437035,67371,36.983871983333,-77.189991966667,51183,"agriculture",0,"GWP"
1322,67374,36.625833333333,-77.124444444444,51175,"municipal",0,"GWP"
1323,67374,36.628611111111,-77.126666666667,51175,"municipal",0,"GWP"
58974,67378,38.7480555556,-77.055,51059,"municipal",5.39837196653672,"GWP"
59257,67378,38.7438888889,-77.0561111111,51059,"municipal",5.13637646439784,"GWP"
65319,67378,38.7455555556,-77.0552777778,51059,"municipal",1.14525156906544,"GWP"
626,67380,36.661438888889,-76.905930555556,51093,"manufacturing",687.131,"GWP"
628,67380,36.653094444444,-76.897627777778,51093,"manufacturing",0,"GWP"
630,67380,36.648,-76.895,51093,"manufacturing",0,"GWP"
632,67380,36.697544444444,-76.911083333333,51093,"manufacturing",157.654,"GWP"
633,67380,36.705041666667,-76.907758333333,51093,"manufacturing",181.072,"GWP"
634,67380,36.712161111111,-76.907533333333,51093,"manufacturing",286.62,"GWP"
635,67380,36.718561111111,-76.907919444444,51093,"manufacturing",31.76,"GWP"
636,67380,36.724125,-76.908191666667,51093,"manufacturing",333.714,"GWP"
637,67380,36.731502777778,-76.908163888889,51093,"manufacturing",0,"GWP"
638,67380,36.734544444444,-76.906130555556,51093,"manufacturing",0,"GWP"
639,67380,36.737627777778,-76.904097222222,51093,"manufacturing",631.218,"GWP"
650,67380,36.656944444444,-76.900233333333,51093,"manufacturing",805.07,"GWP"
651,67380,36.666252777778,-76.910325,51093,"manufacturing",192.956,"GWP"
655,67380,36.689163888889,-76.914152777778,51093,"manufacturing",183.241,"GWP"
656,67380,36.673444444444,-76.910611111111,51093,"manufacturing",586.12,"GWP"
662,67380,36.679055555556,-76.90735,51093,"manufacturing",1150.618,"GWP"
663,67380,36.652875,-76.897433333333,51093,"manufacturing",0,"GWP"
687,67380,36.647444444444,-76.895188888889,51093,"manufacturing",0,"GWP"
991,67380,36.643555555556,-76.89105,51093,"manufacturing",0,"GWP"
61184,67380,36.648055555556,-76.895,51093,"manufacturing",0,"GWP"
61200,67380,36.657222222222,-76.900555555556,51093,"manufacturing",0,"GWP"
61219,67380,36.673333333333,-76.911111111111,51093,"manufacturing",0,"GWP"
61221,67380,36.675,-76.911944444444,51093,"manufacturing",0,"GWP"
61238,67380,36.68,-76.905833333333,51093,"manufacturing",0,"GWP"
61239,67380,36.680277777778,-76.913611111111,51093,"manufacturing",0,"GWP"
61268,67380,36.680277777778,-76.914722222222,51093,"manufacturing",0,"GWP"
61286,67380,36.6925,-76.911666666667,51093,"manufacturing",0,"GWP"
477,67383,37.349722222222,-77.078611111111,51036,"municipal",5.26774001359511,"GWP"
479,67383,37.35,-77.077222222222,51036,"municipal",4.95225998640489,"GWP"
143,67387,37.709933333333,-75.727925,51001,"irrigation",0,"GWP"
144,67387,37.709469444444,-75.72805,51001,"irrigation",0,"GWP"
145,67387,37.708566666667,-75.728947222222,51001,"irrigation",0,"GWP"
91132,67388,38.199687,-76.96429,51193,"municipal",1.91744070551794,"GWP"
91134,67388,38.199987,-76.958778,51193,"municipal",1.01884502847752,"GWP"
91136,67388,38.203508,-76.955162,51193,"municipal",10.1365142660045,"GWP"
91138,67388,38.199687,-76.96429,51193,"municipal",0,"GWP"
91140,67388,38.199987,-76.958778,51193,"municipal",0,"GWP"
58935,67391,38.2008333333,-76.9766666667,51193,"municipal",7.60231970779042,"GWP"
59882,67391,38.1997222222,-76.9852777778,51193,"municipal",5.26448008684856,"GWP"
62986,67391,38.19,-76.9863888889,51193,"municipal",4.88980020536102,"GWP"
60357,67392,0.1,0,51001,"irrigation",0,"GWP"
60391,67392,0.1,0,51001,"irrigation",0,"GWP"
62227,67392,0.1,0,51001,"irrigation",0,"GWP"
64082,67392,0.1,0,51001,"irrigation",0,"GWP"
65391,67392,99,-99,51001,"irrigation",0,"GWP"
421050,67392,37.583942413889,-75.830900191667,51001,"irrigation",0,"GWP"
421052,67392,37.585138997222,-75.832368675,51001,"irrigation",0,"GWP"
322,67394,37.56165,-75.795522222222,51001,"agriculture",0,"GWP"
323,67394,37.560827777778,-75.796541666667,51001,"agriculture",0,"GWP"
1819,67394,37.562738888889,-75.794127777778,51001,"agriculture",0,"GWP"
64048,67394,NA,NA,51001,"agriculture",0,"GWP"
64140,67394,NA,NA,51001,"agriculture",0,"GWP"
454953,67394,37.564128049993,-75.792040969373,51001,"agriculture",0,"GWP"
454967,67394,37.564386312736,-75.798668943536,51001,"agriculture",0,"GWP"
454969,67394,37.564683529682,-75.798463384993,51001,"agriculture",0,"GWP"
455140,67394,37.565289073953,-75.798099491618,51001,"agriculture",0,"GWP"
455142,67394,37.564433545734,-75.797438352482,51001,"agriculture",0,"GWP"
455144,67394,37.564394657312,-75.797488353549,51001,"agriculture",0,"GWP"
455146,67394,37.563714113287,-75.798016139841,51001,"agriculture",0,"GWP"
455148,67394,37.56365855847,-75.798080030033,51001,"agriculture",0,"GWP"
455150,67394,37.563441899151,-75.797868910549,51001,"agriculture",0,"GWP"
455152,67394,37.564508514007,-75.800521776729,51001,"agriculture",0,"GWP"
455158,67394,37.564405721801,-75.802269048989,51001,"agriculture",0,"GWP"
455160,67394,37.565261276856,-75.800163440589,51001,"agriculture",0,"GWP"
455162,67394,37.564825149348,-75.802955184448,51001,"agriculture",0,"GWP"
455164,67394,37.564961267256,-75.80191071085,51001,"agriculture",0,"GWP"
455166,67394,37.565463888889,-75.801841666667,51001,"agriculture",0,"GWP"
455168,67394,37.565791808545,-75.801288478906,51001,"agriculture",0,"GWP"
442896,67399,38.110138888889,-77.267777777778,51033,"municipal",5.57715325280163,"GWP"
442899,67399,38.110388888889,-77.269555555556,51033,"municipal",3.91284674719837,"GWP"
61164,67402,36.646944444444,-75.988888888889,51810,"irrigation",0,"GWP"
61208,67402,36.6475,-75.989444444444,51810,"irrigation",0,"GWP"
65394,67402,36.647777777778,-75.989444444444,51810,"irrigation",0,"GWP"
603,67403,36.806694444444,-76.745083333333,51093,"municipal",0,"GWP"
604,67403,36.809388888889,-76.743388888889,51093,"municipal",0,"GWP"
605,67403,36.816666666667,-76.7455,51093,"municipal",0,"GWP"
640,67403,36.8135,-76.744111111111,51093,"municipal",0,"GWP"
681,67403,36.806444444444,-76.743888888889,51093,"municipal",36.2550039231886,"GWP"
714,67403,36.827777777778,-76.747091666667,51093,"municipal",34.7449960768114,"GWP"
716,67403,36.828027777778,-76.747166666667,51093,"municipal",0,"GWP"
505,67406,37.585,-77.298611111111,51085,"commercial",0,"GWP"
535,67406,37.579444444444,-77.295555555556,51085,"commercial",2.92228828718383,"GWP"
594,67406,37.579166666667,-77.297472222222,51085,"commercial",5.47771171281617,"GWP"
1320,67407,36.718055555556,-77.070833333333,51175,"municipal",15.235785767797,"GWP"
1321,67407,36.718055555556,-77.070833333333,51175,"municipal",24.2972808117745,"GWP"
1340,67407,36.708611111111,-77.052222222222,51175,"municipal",0.466933420428486,"GWP"
176308,67409,NA,NA,51103,"municipal",0.536144441672148,"GWP"
176310,67409,37.623686111111,-76.32475,51103,"municipal",2.46385555832785,"GWP"
764,67411,37.4425,-76.8375,51095,"municipal",1.93500788217083,"GWP"
821,67411,37.442380555556,-76.837475,51095,"municipal",1.83499211782917,"GWP"
1045,67416,37.468916666667,-75.901027777778,51131,"irrigation",0,"GWP"
1046,67416,37.46875,-75.900638888889,51131,"irrigation",0,"GWP"
64099,67416,NA,NA,51131,"irrigation",0,"GWP"
170686,67418,37.939008333333,-76.589277777778,51159,"municipal",2.0627,"GWP"
173082,67418,NA,NA,51159,"municipal",0,"GWP"
1044,67420,37.445891666667,-75.861547222222,51131,"irrigation",0,"GWP"
1269,67420,37.445736111111,-75.861433333333,51131,"irrigation",0,"GWP"
1270,67420,37.444930555556,-75.861883333333,51131,"irrigation",0,"GWP"
1271,67420,37.446330555556,-75.862536111111,51131,"irrigation",0,"GWP"
63961,67421,37.7336111111,-76.3291666667,51133,"municipal",1.605,"GWP"
164027,67423,37.839,-76.253217,51133,"municipal",0.604499680963145,"GWP"
164029,67423,37.8391,-76.253116,51133,"municipal",2.05050031903685,"GWP"
164031,67423,37.839052,-76.253107,51133,"municipal",0,"GWP"
170591,67424,37.7736,-76.471127777778,51103,"municipal",1.48965349329225,"GWP"
170593,67424,37.768477777778,-76.451825,51103,"municipal",1.72034650670775,"GWP"
170595,67424,37.773687,-76.471162,51103,"municipal",0,"GWP"
812,67425,37.415336111111,-76.858075,51095,"municipal",2.59333768091764,"GWP"
822,67425,37.415,-76.858194444444,51095,"municipal",2.57666231908236,"GWP"
779,67429,37.426861111111,-76.851361111111,51095,"municipal",1.92557022552776,"GWP"
786,67429,37.426805555556,-76.851222222222,51095,"municipal",1.95442977447224,"GWP"
1459,67430,37.355111111111,-76.740972222222,51199,"municipal",81.2887380984621,"GWP"
1462,67430,37.365527777778,-76.721305555556,51199,"municipal",0.0226017673301333,"GWP"
1464,67430,37.355194444444,-76.741083333333,51199,"municipal",0,"GWP"
1465,67430,37.347805555556,-76.738194444444,51199,"municipal",0,"GWP"
1466,67430,37.356611111111,-76.737416666667,51199,"municipal",0,"GWP"
1469,67430,37.356222222222,-76.721472222222,51199,"municipal",38.5586601342077,"GWP"
1477,67430,37.353972222222,-76.724222222222,51199,"municipal",0,"GWP"
1478,67430,37.356083333333,-76.721333333333,51199,"municipal",0,"GWP"
221471,67430,37.356611111111,-76.737416666667,51199,"municipal",0,"GWP"
279,67431,37.605272222222,-75.803541666667,51001,"irrigation",0.00133594546812277,"GWP"
280,67431,37.605788,-75.804275,51001,"irrigation",0.000272086653385493,"GWP"
281,67431,37.606205555556,-75.805125,51001,"irrigation",8.65847535066663,"GWP"
302,67431,37.600813888889,-75.810891666667,51001,"irrigation",0.139934165836159,"GWP"
303,67431,37.600541666667,-75.810925,51001,"irrigation",0.335488285357381,"GWP"
304,67431,37.600266666667,-75.810955555556,51001,"irrigation",0.245800361801921,"GWP"
305,67431,37.599997222222,-75.810988888889,51001,"irrigation",0.0183195943724453,"GWP"
306,67431,37.599722222222,-75.811022222222,51001,"irrigation",0.0697031588642956,"GWP"
307,67431,37.599175,-75.811091666667,51001,"irrigation",0.107691897409978,"GWP"
308,67431,37.598905555556,-75.811119444444,51001,"irrigation",0.268135955178336,"GWP"
309,67431,37.598613888889,-75.811152777778,51001,"irrigation",0.103999681523537,"GWP"
310,67431,37.598638888889,-75.811494444444,51001,"irrigation",0.0950970062247637,"GWP"
311,67431,37.602583333333,-75.807902777778,51001,"irrigation",0.0568878774898389,"GWP"
312,67431,37.600322222222,-75.810702777778,51001,"irrigation",0.12027046339599,"GWP"
313,67431,37.600466666667,-75.815383333333,51001,"irrigation",0.265904844620575,"GWP"
314,67431,37.601077777778,-75.815311111111,51001,"irrigation",0.819440653134556,"GWP"
315,67431,37.60005,-75.809330555556,51001,"irrigation",0.0940086596112217,"GWP"
316,67431,37.600147222222,-75.815052777778,51001,"irrigation",1.19623985507546,"GWP"
317,67431,37.599844444444,-75.815433333333,51001,"irrigation",0.318482869520787,"GWP"
318,67431,37.599511111111,-75.815497222222,51001,"irrigation",0.284319669321705,"GWP"
319,67431,37.59945,-75.816497222222,51001,"irrigation",0.192376147409679,"GWP"
320,67431,37.599472222222,-75.811055555556,51001,"irrigation",0.12618562724059,"GWP"
404,67431,37.606666666667,-75.806430555556,51001,"irrigation",0,"GWP"
405,67431,37.606966666667,-75.807272222222,51001,"irrigation",0,"GWP"
406,67431,37.604452777778,-75.805575,51001,"irrigation",3.90335512946828,"GWP"
407,67431,37.604583333333,-75.805355555556,51001,"irrigation",0,"GWP"
408,67431,37.604080555556,-75.80085,51001,"irrigation",8.85995769419181,"GWP"
417,67431,37.6036,-75.814944444444,51001,"irrigation",0.0422604990038348,"GWP"
418,67431,37.601516666667,-75.809369444444,51001,"irrigation",0,"GWP"
67519,67431,37.601077777778,-75.815311111111,51001,"irrigation",0.387742527140065,"GWP"
441377,67431,37.602583,-75.8079,51001,"irrigation",0,"GWP"
62978,67432,38.038333333333,-77.341944444444,51033,"municipal",0,"GWP"
224145,67432,38.0222,-77.411669444444,51033,"municipal",2.89375630655219,"GWP"
224151,67432,38.00111,-77.414719444444,51033,"municipal",1.11624369344781,"GWP"
392,67433,37.500554280556,-77.167356730556,51127,"municipal",0,"GWP"
397,67433,37.502422172222,-77.169485691667,51127,"municipal",0,"GWP"
398,67433,37.503138888889,-77.169916666667,51127,"municipal",0,"GWP"
1104,67433,37.513938508333,-77.182859263889,51127,"municipal",0,"GWP"
1105,67433,37.514279044444,-77.182871225,51127,"municipal",59.905461745343,"GWP"
1106,67433,37.518619888889,-77.189268694444,51127,"municipal",0,"GWP"
1111,67433,37.500519202778,-77.167360966667,51127,"municipal",0,"GWP"
1112,67433,37.502948483333,-77.161648883333,51127,"municipal",1.11453825465698,"GWP"
1114,67433,37.502938155556,-77.161809163889,51127,"municipal",0,"GWP"
1115,67433,37.504111111111,-77.164222222222,51127,"municipal",0,"GWP"
833,67435,37.298805555556,-76.802527777778,51095,"municipal",0,"GWP"
834,67435,37.298666666667,-76.802666666667,51095,"municipal",0,"GWP"
838,67435,37.298611111111,-76.8025,51095,"municipal",0,"GWP"
1413,67438,37.124916666667,-77.06775,51181,"agriculture",0,"GWP"
1414,67438,37.124888888889,-77.068,51181,"agriculture",0,"GWP"
1415,67438,37.122833333333,-77.076888888889,51181,"agriculture",0,"GWP"
1416,67438,37.122916666667,-77.076694444444,51181,"agriculture",0,"GWP"
1447,67442,36.984194444444,-77.168027777778,51183,"agriculture",0,"GWP"
1448,67442,36.984277777778,-77.167888888889,51183,"agriculture",0,"GWP"
1431,67444,37.049444444444,-77.199444444444,51183,"municipal",51.4287463033089,"GWP"
1432,67444,37.048333333333,-77.200833333333,51183,"municipal",54.4212536966911,"GWP"
1433,67444,37.048333333333,-77.201111111111,51183,"municipal",0,"GWP"
1434,67444,37.048333333333,-77.201111111111,51183,"municipal",0,"GWP"
1435,67444,37.048333333333,-77.201111111111,51183,"municipal",0,"GWP"
1436,67444,37.048333333333,-77.201111111111,51183,"municipal",0,"GWP"
778,67446,37.2515,-76.852583333333,51095,"commercial",26.645,"GWP"
689,67448,36.945388888889,-76.644055555556,51093,"municipal",0,"GWP"
693,67448,36.945333333333,-76.643972222222,51093,"municipal",0,"GWP"
694,67448,36.945416666667,-76.644,51093,"municipal",0,"GWP"
525,67451,37.6825,-77.357222222222,51085,"municipal",2.30938970845921,"GWP"
543,67451,37.685994444444,-77.353977777778,51085,"municipal",4.26061029154079,"GWP"
901,67452,37.718447222222,-77.178105555556,51101,"municipal",0,"GWP"
902,67452,37.718352777778,-77.177738888889,51101,"municipal",0,"GWP"
60764,67452,37.71853611,-77.17788611,51101,"municipal",0,"GWP"
64106,67452,37.71844444,-77.17777778,51101,"municipal",0,"GWP"
232624,67675,37.97,-76.74,51159,"industrial",0,"GWP"
232626,67675,37.973742,-76.751544,51159,"industrial",0,"GWP"
232628,67675,37.976039,-76.745822,51159,"industrial",0,"GWP"
232630,67675,37.974733,-76.744586,51159,"industrial",0,"GWP"
232632,67675,37.970678,-76.763075,51159,"industrial",0,"GWP"
224400,67677,37.712221833333,-76.378889,51103,"municipal",9.47699381695712,"GWP"
224402,67677,37.702206487571,-76.385526335965,51103,"municipal",42.9155586622819,"GWP"
224404,67677,37.7249,-76.392157,51103,"municipal",25.431847520761,"GWP"
224406,67677,37.702143933997,-76.385589115261,51103,"municipal",0,"GWP"
192174,67678,37.98225,-76.55565,51133,"municipal",1.40750899424194,"GWP"
192201,67678,NA,NA,51133,"municipal",0,"GWP"
192203,67678,37.976975,-76.558353,51133,"municipal",0,"GWP"
192205,67678,37.976975,-76.558353,51133,"municipal",1.99249100575806,"GWP"
59446,67681,38.255917,-77.305083,51099,"irrigation",19.1155643218187,"GWP"
61073,67681,38.25675,-77.308417,51099,"irrigation",20.179435678181,"GWP"
440493,67682,37.526713888889,-76.421930555556,51119,"municipal",0.174611135134181,"GWP"
440495,67682,37.526255555556,-76.422161111111,51119,"municipal",0.142325899909105,"GWP"
440510,67682,37.526347222222,-76.423130555556,51119,"municipal",0.106706804804222,"GWP"
440512,67682,37.526894444444,-76.422025,51119,"municipal",0.0975901938808828,"GWP"
440514,67682,37.526188888889,-76.420488888889,51119,"municipal",1.01979925342182,"GWP"
440516,67682,37.527913888889,-76.420675,51119,"municipal",0.115547534791779,"GWP"
440518,67682,37.527233333333,-76.419772222222,51119,"municipal",0.170419178058014,"GWP"
410392,67683,NA,NA,51057,"municipal",1.242,"GWP"
191276,67684,37.569861111111,-76.394111111111,51119,"municipal",1.86682647734047,"GWP"
191470,67684,37.569997130622,-76.393779316297,51119,"municipal",0,"GWP"
191482,67684,37.571191575278,-76.393723769472,51119,"municipal",1.28436921903533,"GWP"
191488,67684,37.5710526862,-76.393723768229,51119,"municipal",0.797276810699504,"GWP"
191490,67684,37.570024903471,-76.393584865255,51119,"municipal",1.53252749292469,"GWP"
90532,67685,37.664254,-76.594097,51119,"municipal",1.627861034321,"GWP"
90533,67685,37.663987,-76.594202,51119,"municipal",1.588138965679,"GWP"
62394,67688,37.416111111111,-76.537222222222,51073,"municipal",0,"GWP"
62397,67688,37.416111111111,-76.537777777778,51073,"municipal",0,"GWP"
62398,67688,37.416666666667,-76.543333333333,51073,"municipal",0,"GWP"
91196,67688,NA,NA,51073,"municipal",0.10457738109072,"GWP"
91198,67688,37.438547,-76.547839,51073,"municipal",252.521837243934,"GWP"
68504,67689,38.263056,-77.161528,51099,"municipal",9.29950949638195,"GWP"
68505,67689,38.26445,-77.160389,51099,"municipal",0,"GWP"
68506,67689,38.260639,-77.161389,51099,"municipal",2.03849050361805,"GWP"
90546,67690,37.94548,-76.875541,51057,"municipal",1.09600000000001,"GWP"
59017,67691,37.9002777778,-76.8788888889,51057,"commercial",0.365,"GWP"
62134,67692,37.6369444444,-76.575,51119,"municipal",3.08083235548291,"GWP"
193529,67692,37.638945784901,-76.578869998604,51119,"municipal",0.278998886369999,"GWP"
193531,67692,37.633112496933,-76.581731194419,51119,"municipal",29.2401687581471,"GWP"
193533,67692,37.635555555556,-76.580277777778,51119,"municipal",0,"GWP"
193535,67692,NA,NA,51119,"municipal",0,"GWP"
193537,67692,37.643211111111,-76.575825,51119,"municipal",0,"GWP"
193539,67692,37.635556733333,-76.573495902778,51119,"municipal",0,"GWP"
224137,67693,37.922913598199,-76.863296999964,51057,"municipal",0.0205035383339331,"GWP"
224139,67693,37.92846897342,-76.861630237031,51057,"municipal",2.39809384353681,"GWP"
224141,67693,37.909444444444,-76.860277777778,51057,"municipal",98.4091243131842,"GWP"
224143,67693,37.923333333333,-76.870555555556,51057,"municipal",32.7832783049451,"GWP"
59489,67694,37.321111111111,-76.475555555556,51073,"municipal",3.07,"GWP"
68539,67694,37.322006,-76.474819,51073,"municipal",0,"GWP"
440197,67695,37.60822,-76.44247,51119,"commercial",0,"GWP"
440199,67695,37.611192,-76.436347,51119,"commercial",0,"GWP"
90534,67696,38.126635,-76.731075,51193,"municipal",0.997418101545254,"GWP"
90535,67696,38.126633,-76.731075,51193,"municipal",0.405781898454746,"GWP"
192168,67697,37.567885957988,-76.391473660607,51119,"municipal",0,"GWP"
192850,67697,37.568136004243,-76.393279282029,51119,"municipal",0,"GWP"
192852,67697,37.568497214161,-76.397140532406,51119,"municipal",0,"GWP"
192858,67697,37.569330545947,-76.397029424794,51119,"municipal",0,"GWP"
59627,67699,37.9613888889,-76.7702777778,51159,"municipal",17.0954355653313,"GWP"
