"Date","Flow","Flow2","bg_fry","bg_juv","bg_spawn","bg_adult","cc_fry","cc_adult","cc_spawn","gd_spawn","gd_juv","gd_adult","gs_fry","gs_juv","gs_adult","gs_spawn","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_spawn","month"
"X1509.89364207082.3",1965-12-25,1509.89364207082,815.290642070815,204.708014749984,134.979348813868,-7.66173374015115,6.50723020209249,-37.429656624821,-10.7533943263758,-6.29139918578477,-34.9580920296493,11.9736544257409,-28.2540256993743,14.9000580402992,-11.0385314915848,-12.0565346373783,-5.05736493454415,-4.91725510323225,0,-11.038890813101,-50.7764944412717,-19.6932618887327,18.5471497044581,-10.8744530937787,"Dec"
"X1509.89364207082.4",1965-12-26,1509.89364207082,815.290642070815,204.708014749984,134.979348813868,-7.66173374015115,6.50723020209249,-37.429656624821,-10.7533943263758,-6.29139918578477,-34.9580920296493,11.9736544257409,-28.2540256993743,14.9000580402992,-11.0385314915848,-12.0565346373783,-5.05736493454415,-4.91725510323225,0,-11.038890813101,-50.7764944412717,-19.6932618887327,18.5471497044581,-10.8744530937787,"Dec"
"X1488.32373289837.5",1965-12-27,1488.32373289837,793.720732898375,200.224401869899,132.862585564926,-8.16533801745521,5.90539239996011,-37.8933955015838,-10.9993953449015,-6.66993046462496,-35.5704756049169,10.6922589114021,-28.9690083813061,14.2312009619988,-11.2547263811368,-12.2639346339655,-5.63136340671312,-5.38766931924902,0,-11.5942524799725,-51.5585859251121,-19.7728594304191,17.5260231584191,-11.5229100626711,"Dec"
"X1440.5617911594.4",1965-12-28,1440.5617911594,745.9587911594,186.891124901518,126.580721427765,-9.38261323062798,4.80802227162354,-38.3564263550033,-11.6517370816897,-7.60589827970594,-38.5854248994506,5.48839222715396,-30.788303789647,12.5029262790165,-12.1614575817901,-12.8644500494532,-6.88464835510067,-6.35150587827049,0,-12.8239818794801,-53.2200467579129,-19.6648783784982,14.8499075148487,-14.264983774023,"Dec"
"X1423.61400538105.1",1965-12-29,1423.61400538105,729.011005381054,182.746111876325,124.575084856137,-9.81544645687214,4.42324155211437,-38.5260484362632,-11.8854264176939,-7.93878452232727,-39.6930123783478,3.67527691454067,-31.4484348218148,11.9012773334444,-12.4858331374769,-13.0796955321382,-7.32936236904463,-6.69391007225929,0,-13.2603374728538,-53.8391045366979,-19.6259074034314,13.9254769410937,-15.2445593205826,"Dec"
"X1357.3635700657.2",1965-12-30,1357.3635700657,662.760570065702,168.833346894607,118.327651347865,-11.5740619957148,2.64307456126823,-39.1022852783478,-12.974720151572,-9.28660385286843,-44.3651788902013,-3.19822110672332,-34.0996853568209,9.59849950814003,-13.8290673044617,-14.0152476936264,-8.95980743459994,-8.36927118576132,0,-15.0241279635322,-56.7400061736802,-18.8669693801233,10.4032199633793,-19.6676704673607,"Dec"
"X1352.74144667161.5",1965-12-31,1352.74144667161,658.138446671608,167.978661508108,117.971428556329,-11.7004117443738,2.50424824509867,-39.1376797420967,-13.0604653961582,-9.38319549696075,-44.711808098642,-3.66561255220958,-34.2890227105961,9.44072222634503,-13.9269879057871,-14.0857691020364,-9.0676903943515,-8.50450805541075,0,-15.1503375089978,-56.971416844046,-18.7801846850672,10.1628689440734,-20.0090323378689,"Dec"
"X2135.42100807158.5",1980-12-25,2135.42100807158,1440.81800807158,286.971480370295,174.356598210506,8.23976451013545,27.2261190789656,-30.2124502008988,-7.79494706741058,1.27721461428506,-23.6434327371911,31.7349331726085,-12.3300997145694,30.5545819086798,-10.332709087405,-9.83941752070216,0,3.0578431684206,0,0,-30.3694508341535,-15.7554789947722,38.0951337629236,10.2643372128507,"Dec"
"X1777.97679892829.5",1980-12-26,1777.97679892829,1083.37379892829,242.395224310264,147.37527823495,-0.987803442738351,15.6124021878752,-30.7689206947669,-9.39119434656566,-1.92010890728609,-30.6356713935374,21.9528110364605,-20.1428344569384,21.8623262938331,-10.7224042921409,-10.9887646094917,0,-0.889934746006145,0,-4.20602400091266,-41.0825311969797,-17.511847518764,29.1835158574261,-4.83120620083027,"Dec"
"X2112.31039110111.5",1980-12-27,2112.31039110111,1417.70739110111,286.631400630973,174.356611978107,7.65148274939462,26.4079824191979,-30.0641088231188,-7.94777488301939,1.14518607408212,-24.0720298780018,31.1281538818629,-12.7475821348985,30.1838998216775,-10.37335445227,-9.94538924133946,0,2.80515077201097,0,0,-31.1364963332698,-15.7931488169543,37.6569167634536,9.06599929531857,"Dec"
"X2280.24754108654.5",1988-12-13,2280.24754108654,1585.64454108654,322.62294937192,193.689544784365,11.1296934140868,31.4892816448377,-31.258197578973,-6.98704885570201,1.62419467456139,-21.3520259979997,35.1846713338307,-10.868686887993,32.7551438847486,-9.41131863591876,-8.95226254400167,0,4.32570231223334,0,0,-26.4160151282922,-15.575083078243,41.3505448621671,17.0636288431694,"Dec"
"X2218.61922916528.5",1988-12-14,2218.61922916528,1524.01622916528,296.261569985186,179.165082598685,10.1477535070021,29.9710403845989,-30.7728988222844,-7.28798314523749,1.61821694697914,-22.2240525614163,33.8502094687335,-11.158894011725,31.8697011093362,-9.99859609373281,-9.39593524725499,0,3.88146932916947,0,0,-27.8705802309176,-15.6364963420636,39.832616296823,14.4239258980528,"Dec"
"X2090.74048192867.3",1988-12-15,2090.74048192867,1396.13748192867,286.340263882111,174.356623974906,7.10738431135804,25.6599209526657,-29.9219283862758,-8.0908988434154,1.02207326140889,-24.4774753191297,30.573779313245,-13.1397103799374,29.8442741146374,-10.4114716561642,-10.0447643860399,0,2.57023187707382,0,0,-31.861798034746,-15.8286945027475,37.2577484535041,7.96573639296164,"Dec"
"X1819.57590947514.2",1988-12-16,1819.57590947514,1124.97290947514,246.153843418467,150.900387586094,0.186425050191622,16.9700194044548,-30.372481215768,-9.25451425859683,-1.4055306442848,-29.7791334289883,23.1807338017845,-19.0137461338343,23.1316287485282,-10.6722808145327,-10.8857878106629,0,-0.379845750303073,0,-3.15596790978592,-39.815108988905,-17.160886701631,30.5080330597327,-3.23316699688309,"Dec"
"X1976.72810487434.7",1988-12-17,1976.72810487434,1282.12510487434,274.717897429032,170.047384800651,4.41999042590489,22.0884670212493,-29.2844305312638,-8.76254399519453,0.355238780061043,-26.7006055515816,27.840078865164,-15.1935374799084,27.9479245383315,-10.5534268359935,-10.5161630891069,0,1.41330977829539,0,0,-35.5592660188604,-16.0516271709789,35.3087570312691,2.76534598552895,"Dec"
"X2230.94489154953.4",1988-12-18,2230.94489154953,1536.34189154953,300.883398275847,181.801221949538,10.3421248692151,30.2674082568248,-30.87261803247,-7.22757300680322,1.61941127038298,-22.0471454467861,34.1104453023429,-11.1004532563516,32.0429875801589,-9.88052958526904,-9.30674398593289,0,3.96992562861937,0,0,-27.5756221927658,-15.6240694185942,40.1274900310934,14.9418849399307,"Dec"
"X2076.87411174639.3",1988-12-19,2076.87411174639,1382.27111174639,286.165082588252,174.356631289312,6.76010801975832,25.1867339382765,-29.8285580551966,-8.18315531298793,0.942987274034206,-24.7409322468965,30.2233223660934,-13.3930667788495,29.6291006448032,-10.4360687076351,-10.1088886061232,0,2.41968296164946,0,0,-32.3329348996682,-15.8517455663378,37.005997451251,7.26750004882886,"Dec"
"X2029.11217000741.5",1988-12-20,2029.11217000741,1334.50917000741,285.623507585655,174.356654370138,5.57866845136052,23.6013493526244,-29.4945422674854,-8.50242390649179,0.670926609469177,-25.6656818130263,29.050340032792,-14.2734614147656,28.9062312413738,-10.5213547973676,-10.3312125564313,0,1.90392276786764,0,0,-33.9856475507842,-15.9323683126201,36.1666904723968,4.91521928080295,"Dec"
"X2002.92013744088.4",1988-12-21,2002.92013744088,1308.31713744088,285.361508376694,174.356665797217,4.94030906310505,22.7600914448177,-29.3027514896548,-8.678497972047,0.521959739898965,-26.184489707985,28.4286676329494,-14.7614047663497,28.5214322415006,-10.5684985383663,-10.4540963843368,0,1.62291314179813,0,0,-34.9121761265407,-15.9774045071839,35.7239162068328,3.65890025434063,"Dec"
"X2155.45020944599.8",1988-12-22,2155.45020944599,1460.84720944599,287.292977324275,174.356585432522,8.75411872758646,27.9495194786,-30.337795429725,-7.66292869401982,1.39174153569556,-23.2767489176629,32.2718627263138,-11.9704829843104,30.8816828380698,-10.2976447354244,-9.74799227492529,0,3.27767941676964,0,0,-29.712941969292,-15.7231734974462,38.4840568259979,11.3195944813982,"Dec"
"X2329.55019062354.2",1991-12-01,2329.55019062354,1634.94719062354,351.483670459038,208.277066732071,11.9337754675642,32.772698355151,-31.6237449655313,-6.74829614880364,1.62898787817349,-20.676293001386,36.3152949346588,-10.6400663821056,33.4992521387906,-8.9469391964823,-8.60139298487173,0,4.68463250859064,0,0,-25.2877832014647,-15.5272211010621,42.6480696568467,19.2687555223,"Dec"
"X1808.79095488891.6",1998-12-01,1808.79095488891,1114.18795488892,245.124338411661,149.94549618148,-0.119395934992869,16.6141677074442,-30.4733945495239,-9.28981553078811,-1.53905557379216,-29.9988784795808,22.8583464896629,-19.3048468410877,22.7982430658264,-10.6852189950081,-10.9123702490985,0,-0.512322939168154,0,-3.42820467415211,-40.1381458771061,-17.2511787698957,30.1597403549695,-3.65003965768017,"Dec"
"X1825.73874066726.6",1998-12-02,1825.73874066726,1131.13574066726,246.760996320161,151.459834926745,0.361620294081686,17.1746026028153,-30.3153869482853,-9.2343840661102,-1.32919425698216,-29.6542823373873,23.3662489967216,-18.8479094822714,23.3235162288488,-10.6649052978354,-10.8706338255296,0,-0.304071420373983,0,-3.00040404443381,-39.6322167305297,-17.1095079384466,30.7086315813699,-2.9941397581092,"Dec"
"X1841.14581864758.3",1998-12-03,1841.14581864758,1146.54281864758,248.342686228239,152.904515183682,0.801016418304929,17.6900501944856,-30.174432511224,-9.1841915744402,-1.13823727708775,-29.3444128150768,23.8342094105898,-18.4349204470263,23.807691464276,-10.6465226597711,-10.8328628269529,0,-0.114402642075164,0,-2.61149438105351,-39.1803016292307,-16.9817450367655,31.2152126192766,-2.393963778456,"Dec"
"X1756.40688975585.3",1998-12-04,1756.40688975585,1061.80388975585,240.65223261509,145.703540593503,-1.59100200193256,14.9240554956658,-30.9823817049314,-9.46261972961328,-2.18645338897249,-31.0894876601225,21.3323126213064,-20.735017375333,21.2214448696761,-10.7486288469052,-11.0426360056169,0,-1.15347739804697,0,-4.75049752964507,-41.763158395738,-17.6967258610817,28.5163408439444,-5.64940733275279,"Dec"
"X1821.11661727317.6",1998-12-05,1821.11661727317,1126.51361727317,246.304315704233,151.03929166985,0.230193779222758,17.0210803274902,-30.3581690321625,-9.2494788536891,-1.38644903202033,-29.7478719386559,23.227023932098,-18.9722525059431,23.1795059381821,-10.6704357286529,-10.8819968654478,0,-0.360907153987371,0,-3.11707694344789,-39.7692707767506,-17.1480272807195,30.5580747478266,-3.17346584484174,"Dec"
"X1794.92458470663.5",1998-12-06,1794.92458470663,1100.32158470663,243.859025734021,148.760942192462,-0.511159624909019,16.1606557656474,-30.6050415375464,-9.33534073577498,-1.71061136900736,-30.2837806929777,22.4480296202666,-19.6807864065479,22.3740663709687,-10.7019120756953,-10.9466659309541,0,-0.682412004352596,0,-3.77822337119436,-40.5591382457069,-17.3679832439173,29.7170140784371,-4.18337030544857,"Dec"
"X1750.24405856372.8",1998-12-07,1750.24405856372,1055.64105856372,240.177100029356,145.243661250316,-1.76264163845399,14.7292946699237,-31.0444034343322,-9.48309709874359,-2.26249248715396,-31.2203934937761,21.1570030787977,-20.9050673021351,21.0404405729056,-10.7561512962501,-11.0580881275283,0,-1.22865686104527,0,-4.90606139499719,-41.9606797405043,-17.7499182059358,28.3281025274019,-5.88189106577845,"Dec"
"X1697.85999343065.6",1998-12-08,1697.85999343065,1003.25699343065,226.529709889864,140.476907156394,-2.80106845521429,13.2744172538159,-32.3523501770388,-9.65500600119017,-2.86605808796848,-32.0502386229115,19.8633274106971,-22.3538726048978,19.9130231408452,-10.5411084390932,-11.0229303685492,0,-1.67833379133392,0,-6.22835425049015,-43.7759747597044,-18.2740381812249,26.777450331324,-6.95920964662533,"Dec"
"X2067.6298649582.7",1998-12-09,2067.6298649582,1373.0268649582,286.053089560372,174.356636003716,6.5296682158765,24.8745604716675,-29.7654318699133,-8.24476791046189,0.890288460761509,-24.9178101243567,29.9922074305905,-13.5625284726817,29.4869994857497,-10.4525074295386,-10.1517430158883,0,2.31952072604717,0,0,-32.6491721581197,-15.867200978435,36.8402251207106,6.80589140738112,"Dec"
"X2052.22278697788.6",1998-12-10,2052.22278697788,1357.61978697788,285.874390409287,174.356643588872,6.14750301083421,24.360009917501,-29.6586212121858,-8.3476486441032,0.802501831132706,-25.2148369574047,29.6114211052174,-13.8459610748393,29.2525230575507,-10.4799779324951,-10.2233543382394,0,2.15294459088932,0,0,-33.1800930370299,-15.8931180077735,36.5675286668436,6.04335005180519,"Dec"
"X2084.57765073654.2",1998-12-11,2084.57765073654,1389.97465073654,286.261307012961,174.356627262621,6.95279897831891,25.4488800985103,-29.8806238574847,-8.13187768660336,0.986918336546585,-24.5942931671209,30.4174555213815,-13.2521896501058,29.7483398675742,-10.4223946537758,-10.0732407635931,0,2.50327591207023,0,0,-32.070717682215,-15.838919938106,37.1453968054252,7.65454109668123,"Dec"
"X2255.59621631803.2",1998-12-12,2255.59621631803,1560.99321631803,311.038584695552,187.457077544604,10.7338769114844,30.8709320647444,-31.0680133508686,-7.1070882708179,1.62180174942217,-21.6971106445774,34.6407756911812,-10.9841727950563,32.3952017608861,-9.6453154714431,-9.12904830284159,0,4.14742238452078,0,0,-26.9918155348016,-15.5994332412338,40.7301152329505,15.9926324560043,"Dec"
"X2261.75904751016.6",1998-12-13,2261.75904751016,1567.15604751016,313.789496009959,188.957819399423,10.832447532708,31.0241083985566,-31.116039722161,-7.0770367647831,1.62239975123848,-21.6103795295425,34.775457721375,-10.9552271477689,32.4844529431595,-9.58670251255909,-9.0847668312723,0,4.19191874194943,0,0,-26.8471213137586,-15.5933190820497,40.8835229909893,16.2584605210518,"Dec"
"X2019.86792321922.4",1998-12-14,2019.86792321922,1325.26492321922,285.528471116732,174.356658495099,5.35260334920948,23.3022154753204,-29.4275737041565,-8.5644871671224,0.618331672964824,-25.8478284919139,28.8292265991545,-14.4452570592585,28.7695018774233,-10.537963332763,-10.3745048544404,0,1.8045958959602,0,0,-34.3109956951317,-15.9481958628866,36.0090443058097,4.46914659911666,"Dec"
"X2278.70683328851.3",1998-12-15,2278.70683328851,1584.10383328851,321.851372672119,193.281459555992,11.1048346102594,31.4501901187227,-31.2464597857318,-6.9945383193563,1.62404504500607,-21.3734507520229,35.1502705966145,-10.8758816333509,32.7324162884059,-9.42590795451026,-8.96328512825443,0,4.31453677420355,0,0,-26.4517712130661,-15.5765966783769,41.3112314806504,16.9960872721821,"Dec"
"X2093.82189752473.7",1998-12-16,2093.82189752473,1399.21889752473,286.38042223771,174.356622308369,7.18482166143513,25.7658860982278,-29.9424657960907,-8.07042382254821,1.0396540833009,-24.4192300223634,30.6522830169688,-13.0835447103541,29.8924234547084,-10.4060155626914,-10.0305401376856,0,2.6037371017117,0,0,-31.7576215042792,-15.8235934253535,37.314204199854,8.12185807621143,"Dec"
"X1844.22723424364.5",1998-12-17,1844.22723424364,1149.62423424364,248.670491351718,153.201646174091,0.889137904273839,17.7938297474198,-30.1465426306054,-9.17417580548726,-1.10002597958155,-29.2828228341809,23.9285241301055,-18.3525961573168,23.9052986106666,-10.6428557250136,-10.8253280968306,0,-0.0764288953995587,0,-2.53371244837744,-39.0908177583014,-16.9563090015634,31.317410610686,-2.27347928573597,"Dec"
"X2004.46084523891.7",1998-12-18,2004.46084523891,1309.85784523891,285.376313303836,174.356665146857,4.9776755052351,22.8090428179502,-29.3142101182345,-8.66812112930058,0.530718039125329,-26.1537372676725,28.4648274436837,-14.7326002555809,28.5438463019364,-10.5657179873858,-10.4468488707701,0,1.63940753045213,0,0,-34.8572696806747,-15.9747388733478,35.7496315655557,3.73215859200768,"Dec"
"X2183.18294981056.3",1998-12-19,2183.18294981056,1488.57994981056,287.785649709219,174.356566284642,9.4733162580273,28.9738876791554,-30.5066179075826,-7.48079333068816,1.55047415163163,-22.7761877558223,33.0328425355236,-11.4758931511777,31.3438199459308,-10.2493400068101,-9.62203783318741,0,3.58335795182232,0,0,-28.8163413141161,-15.678957650137,39.0371313827978,12.8070001850194,"Dec"
"X2129.25817687946.6",1998-12-20,2129.25817687946,1434.65517687946,286.877726582984,174.356601979916,8.08234711840536,27.0062359049385,-30.1732874044994,-7.83564877961887,1.2419946580356,-23.7571445478029,31.571805982105,-12.4411612740323,30.4550347553729,-10.3435282589869,-9.86762611095657,0,2.99035768747385,0,0,-30.5729897707136,-15.7654827143553,37.9771875595721,9.94278153895845,"Dec"
"X2078.41481954442.5",1998-12-21,2078.41481954442,1383.81181954442,286.184112674299,174.356630491214,6.79859826814539,25.239016888297,-29.839010184376,-8.17289497676603,0.951772367393823,-24.7115494012207,30.2620366216952,-13.3648665949077,29.6528884741915,-10.4333320894244,-10.1017543763668,0,2.43639249437277,0,0,-32.2803962085088,-15.8491765324599,37.0337854685957,7.3447354271858,"Dec"
"X1944.37324111568.5",1998-12-22,1944.37324111568,1249.77024111568,262.007220343175,164.665197252161,3.79783590624655,21.2974579783111,-29.2912040763414,-8.85272855323852,0.145464596710064,-27.3481352127583,27.1316611579327,-15.7256527256895,27.2251263109547,-10.5253923114188,-10.5839246654684,0,1.16502394571133,0,-0.00579963640560487,-36.3358675310338,-16.1501819377753,34.8082302188062,1.72579403988716,"Dec"
"X1978.26881267237.6",1998-12-23,1978.26881267237,1283.66581267237,275.380088933565,170.320706554465,4.44965498273885,22.1264843097197,-29.2841988884784,-8.7582711205914,0.36517149047777,-26.6700892585466,27.8741869670484,-15.1684499768083,27.982736143161,-10.5547777763353,-10.5129543161429,0,1.42510285688855,0,0,-35.5229325483528,-16.047024380545,35.3327581909616,2.81509947017349,"Dec"
